candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason
8-3-vector-search-retrieval__lancedb,LanceDB,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LanceDB improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__postgres-pgvector,Postgres pgvector,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Postgres pgvector improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__marqo,Marqo,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Marqo improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__jina-ai-docarray,Jina AI / DocArray,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Jina AI / DocArray improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__bm25,BM25,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether BM25 improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__hybrid-retrieval,Hybrid retrieval,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Hybrid retrieval improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__colbert,ColBERT,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether ColBERT improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__learned-sparse-retrieval,Learned sparse retrieval,8.3 Vector/search/retrieval,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Learned sparse retrieval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-3-vector-search-retrieval__nvidia-nemo-retriever-embedding-nim,NVIDIA NeMo Retriever Embedding NIM,8.3 Vector/search/retrieval,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether NVIDIA NeMo Retriever Embedding NIM improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-3-vector-search-retrieval__nvidia-nemo-retriever-reranker,NVIDIA NeMo Retriever Reranker,8.3 Vector/search/retrieval,FUTURE_RESEARCH,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether NVIDIA NeMo Retriever Reranker improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_EXTERNAL_BENCHMARK""]",PROXY,blocked_until_service_or_license_available,"external credentials, service access, license, or hardware",not_active_runtime,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark required before runtime promotion,external dependency unavailable,TBD_BY_REPOSITORY_CLEANLINESS,local_proxy_if_external_unavailable,"Original candidate requires unavailable SaaS, license, hardware, or credentials."
8-4-graph-and-graphrag__neo4j,Neo4j,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Neo4j improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__memgraph,Memgraph,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Memgraph improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__k-zu,Kùzu,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Kùzu improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__falkordb,FalkorDB,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether FalkorDB improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__networkx,NetworkX,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether NetworkX improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__llamaindex-propertygraphindex,LlamaIndex PropertyGraphIndex,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LlamaIndex PropertyGraphIndex improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__graphrag-local-search,GraphRAG local search,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether GraphRAG local search improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__graphrag-global-search,GraphRAG global search,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether GraphRAG global search improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__drift-like-search,DRIFT-like search,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether DRIFT-like search improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__temporal-graphrag,Temporal GraphRAG,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Temporal GraphRAG improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-4-graph-and-graphrag__temporal-knowledge-graph,Temporal Knowledge Graph,8.4 Graph and GraphRAG,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Temporal Knowledge Graph improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__query-rewriting,query rewriting,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether query rewriting improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__query-transformation,query transformation,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether query transformation improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__query-expansion,query expansion,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether query expansion improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__multi-query-retrieval,multi-query retrieval,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether multi-query retrieval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__hyde,HyDE,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether HyDE improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__rag-fusion,RAG-Fusion,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether RAG-Fusion improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__reciprocal-rank-fusion,Reciprocal Rank Fusion,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Reciprocal Rank Fusion improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__fusion-retrieval,fusion retrieval,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether fusion retrieval improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__hybrid-retrieval,hybrid retrieval,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether hybrid retrieval improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
8-5-rag-retrieval-techniques__bm25-retrieval,BM25 retrieval,8.5 RAG/retrieval techniques,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether BM25 retrieval improves final product output.,TBD_BY_BASELINE,"[""local_readiness"", ""quality_signal"", ""latency_ms""]",PROXY,scripts/run_benchmark.py,local repository and optional installed tooling,candidate_or_supporting_governance,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,"no lift, duplicate capability, or unsupported dependency",TBD_BY_REPOSITORY_CLEANLINESS,,
